,algo,anormal_detect,anormal_size,component,gamma,machine,normal_detect,normal_size,nu,sensibilite,specificite,type
440,OSVM,85.0,111.0,2.0,0.001,pump_02,34.0,100.0,0.31253749999999997,0.7657657657657657,0.34,pump
441,OSVM,87.0,111.0,2.0,0.001,pump_02,31.0,100.0,0.33336666666666664,0.7837837837837838,0.31,pump
442,OSVM,89.0,111.0,2.0,0.001,pump_02,31.0,100.0,0.3541958333333333,0.8018018018018018,0.31,pump
443,OSVM,91.0,111.0,2.0,0.001,pump_02,30.0,100.0,0.375025,0.8198198198198198,0.3,pump
444,OSVM,91.0,111.0,2.0,0.001,pump_02,29.0,100.0,0.3958541666666666,0.8198198198198198,0.29,pump
445,OSVM,92.0,111.0,2.0,0.001,pump_02,29.0,100.0,0.4166833333333333,0.8288288288288288,0.29,pump
446,OSVM,92.0,111.0,2.0,0.001,pump_02,27.0,100.0,0.43751249999999997,0.8288288288288288,0.27,pump
447,OSVM,92.0,111.0,2.0,0.001,pump_02,24.0,100.0,0.45834166666666665,0.8288288288288288,0.24,pump
448,OSVM,94.0,111.0,2.0,0.001,pump_02,23.0,100.0,0.4791708333333333,0.8468468468468469,0.23,pump
449,OSVM,94.0,111.0,2.0,0.001,pump_02,21.0,100.0,0.5,0.8468468468468469,0.21,pump
450,OSVM,61.0,102.0,2.0,0.001,pump_06,96.0,100.0,0.0001,0.5980392156862745,0.96,pump
451,OSVM,76.0,102.0,2.0,0.001,pump_06,89.0,100.0,0.020929166666666665,0.7450980392156863,0.89,pump
452,OSVM,86.0,102.0,2.0,0.001,pump_06,88.0,100.0,0.041758333333333335,0.8431372549019608,0.88,pump
453,OSVM,92.0,102.0,2.0,0.001,pump_06,83.0,100.0,0.0625875,0.9019607843137255,0.83,pump
454,OSVM,94.0,102.0,2.0,0.001,pump_06,80.0,100.0,0.08341666666666667,0.9215686274509803,0.8,pump
455,OSVM,94.0,102.0,2.0,0.001,pump_06,77.0,100.0,0.10424583333333333,0.9215686274509803,0.77,pump
456,OSVM,95.0,102.0,2.0,0.001,pump_06,74.0,100.0,0.125075,0.9313725490196079,0.74,pump
457,OSVM,98.0,102.0,2.0,0.001,pump_06,71.0,100.0,0.14590416666666664,0.9607843137254902,0.71,pump
458,OSVM,98.0,102.0,2.0,0.001,pump_06,71.0,100.0,0.16673333333333332,0.9607843137254902,0.71,pump
459,OSVM,98.0,102.0,2.0,0.001,pump_06,69.0,100.0,0.1875625,0.9607843137254902,0.69,pump
460,OSVM,98.0,102.0,2.0,0.001,pump_06,65.0,100.0,0.20839166666666664,0.9607843137254902,0.65,pump
461,OSVM,99.0,102.0,2.0,0.001,pump_06,62.0,100.0,0.22922083333333332,0.9705882352941176,0.62,pump
462,OSVM,99.0,102.0,2.0,0.001,pump_06,59.0,100.0,0.25005,0.9705882352941176,0.59,pump
463,OSVM,99.0,102.0,2.0,0.001,pump_06,57.0,100.0,0.27087916666666667,0.9705882352941176,0.57,pump
464,OSVM,99.0,102.0,2.0,0.001,pump_06,56.0,100.0,0.2917083333333333,0.9705882352941176,0.56,pump
465,OSVM,100.0,102.0,2.0,0.001,pump_06,50.0,100.0,0.31253749999999997,0.9803921568627451,0.5,pump
466,OSVM,100.0,102.0,2.0,0.001,pump_06,48.0,100.0,0.33336666666666664,0.9803921568627451,0.48,pump
467,OSVM,100.0,102.0,2.0,0.001,pump_06,45.0,100.0,0.3541958333333333,0.9803921568627451,0.45,pump
468,OSVM,100.0,102.0,2.0,0.001,pump_06,40.0,100.0,0.375025,0.9803921568627451,0.4,pump
469,OSVM,100.0,102.0,2.0,0.001,pump_06,38.0,100.0,0.3958541666666666,0.9803921568627451,0.38,pump
470,OSVM,100.0,102.0,2.0,0.001,pump_06,32.0,100.0,0.4166833333333333,0.9803921568627451,0.32,pump
471,OSVM,100.0,102.0,2.0,0.001,pump_06,30.0,100.0,0.43751249999999997,0.9803921568627451,0.3,pump
472,OSVM,100.0,102.0,2.0,0.001,pump_06,29.0,100.0,0.45834166666666665,0.9803921568627451,0.29,pump
473,OSVM,100.0,102.0,2.0,0.001,pump_06,28.0,100.0,0.4791708333333333,0.9803921568627451,0.28,pump
474,OSVM,100.0,102.0,2.0,0.001,pump_06,27.0,100.0,0.5,0.9803921568627451,0.27,pump
475,OSVM,178.0,178.0,2.0,0.001,slider_04,80.0,100.0,0.0001,1.0,0.8,slider
476,OSVM,178.0,178.0,2.0,0.001,slider_04,65.0,100.0,0.020929166666666665,1.0,0.65,slider
477,OSVM,178.0,178.0,2.0,0.001,slider_04,64.0,100.0,0.041758333333333335,1.0,0.64,slider
478,OSVM,178.0,178.0,2.0,0.001,slider_04,63.0,100.0,0.0625875,1.0,0.63,slider
479,OSVM,178.0,178.0,2.0,0.001,slider_04,60.0,100.0,0.08341666666666667,1.0,0.6,slider
480,OSVM,178.0,178.0,2.0,0.001,slider_04,57.0,100.0,0.10424583333333333,1.0,0.57,slider
481,OSVM,178.0,178.0,2.0,0.001,slider_04,57.0,100.0,0.125075,1.0,0.57,slider
482,OSVM,178.0,178.0,2.0,0.001,slider_04,51.0,100.0,0.14590416666666664,1.0,0.51,slider
483,OSVM,178.0,178.0,2.0,0.001,slider_04,48.0,100.0,0.16673333333333332,1.0,0.48,slider
484,OSVM,178.0,178.0,2.0,0.001,slider_04,47.0,100.0,0.1875625,1.0,0.47,slider
485,OSVM,178.0,178.0,2.0,0.001,slider_04,44.0,100.0,0.20839166666666664,1.0,0.44,slider
486,OSVM,178.0,178.0,2.0,0.001,slider_04,42.0,100.0,0.22922083333333332,1.0,0.42,slider
487,OSVM,178.0,178.0,2.0,0.001,slider_04,41.0,100.0,0.25005,1.0,0.41,slider
488,OSVM,178.0,178.0,2.0,0.001,slider_04,40.0,100.0,0.27087916666666667,1.0,0.4,slider
489,OSVM,178.0,178.0,2.0,0.001,slider_04,36.0,100.0,0.2917083333333333,1.0,0.36,slider
490,OSVM,178.0,178.0,2.0,0.001,slider_04,32.0,100.0,0.31253749999999997,1.0,0.32,slider
491,OSVM,178.0,178.0,2.0,0.001,slider_04,32.0,100.0,0.33336666666666664,1.0,0.32,slider
492,OSVM,178.0,178.0,2.0,0.001,slider_04,31.0,100.0,0.3541958333333333,1.0,0.31,slider
493,OSVM,178.0,178.0,2.0,0.001,slider_04,31.0,100.0,0.375025,1.0,0.31,slider
494,OSVM,178.0,178.0,2.0,0.001,slider_04,31.0,100.0,0.3958541666666666,1.0,0.31,slider
495,OSVM,178.0,178.0,2.0,0.001,slider_04,31.0,100.0,0.4166833333333333,1.0,0.31,slider
496,OSVM,178.0,178.0,2.0,0.001,slider_04,30.0,100.0,0.43751249999999997,1.0,0.3,slider
497,OSVM,178.0,178.0,2.0,0.001,slider_04,30.0,100.0,0.45834166666666665,1.0,0.3,slider
498,OSVM,178.0,178.0,2.0,0.001,slider_04,30.0,100.0,0.4791708333333333,1.0,0.3,slider
499,OSVM,178.0,178.0,2.0,0.001,slider_04,30.0,100.0,0.5,1.0,0.3,slider
500,OSVM,342.0,356.0,2.0,0.001,slider_00,97.0,100.0,0.0001,0.9606741573033708,0.97,slider
501,OSVM,354.0,356.0,2.0,0.001,slider_00,93.0,100.0,0.020929166666666665,0.9943820224719101,0.93,slider
502,OSVM,355.0,356.0,2.0,0.001,slider_00,90.0,100.0,0.041758333333333335,0.9971910112359551,0.9,slider
503,OSVM,355.0,356.0,2.0,0.001,slider_00,89.0,100.0,0.0625875,0.9971910112359551,0.89,slider
504,OSVM,355.0,356.0,2.0,0.001,slider_00,87.0,100.0,0.08341666666666667,0.9971910112359551,0.87,slider
505,OSVM,355.0,356.0,2.0,0.001,slider_00,83.0,100.0,0.10424583333333333,0.9971910112359551,0.83,slider
506,OSVM,355.0,356.0,2.0,0.001,slider_00,81.0,100.0,0.125075,0.9971910112359551,0.81,slider
507,OSVM,355.0,356.0,2.0,0.001,slider_00,81.0,100.0,0.14590416666666664,0.9971910112359551,0.81,slider
508,OSVM,355.0,356.0,2.0,0.001,slider_00,79.0,100.0,0.16673333333333332,0.9971910112359551,0.79,slider
509,OSVM,355.0,356.0,2.0,0.001,slider_00,76.0,100.0,0.1875625,0.9971910112359551,0.76,slider
510,OSVM,355.0,356.0,2.0,0.001,slider_00,72.0,100.0,0.20839166666666664,0.9971910112359551,0.72,slider
511,OSVM,355.0,356.0,2.0,0.001,slider_00,72.0,100.0,0.22922083333333332,0.9971910112359551,0.72,slider
512,OSVM,355.0,356.0,2.0,0.001,slider_00,70.0,100.0,0.25005,0.9971910112359551,0.7,slider
513,OSVM,355.0,356.0,2.0,0.001,slider_00,69.0,100.0,0.27087916666666667,0.9971910112359551,0.69,slider
514,OSVM,355.0,356.0,2.0,0.001,slider_00,66.0,100.0,0.2917083333333333,0.9971910112359551,0.66,slider
515,OSVM,355.0,356.0,2.0,0.001,slider_00,65.0,100.0,0.31253749999999997,0.9971910112359551,0.65,slider
516,OSVM,355.0,356.0,2.0,0.001,slider_00,64.0,100.0,0.33336666666666664,0.9971910112359551,0.64,slider
517,OSVM,355.0,356.0,2.0,0.001,slider_00,62.0,100.0,0.3541958333333333,0.9971910112359551,0.62,slider
518,OSVM,355.0,356.0,2.0,0.001,slider_00,58.0,100.0,0.375025,0.9971910112359551,0.58,slider
519,OSVM,355.0,356.0,2.0,0.001,slider_00,57.0,100.0,0.3958541666666666,0.9971910112359551,0.57,slider
520,OSVM,355.0,356.0,2.0,0.001,slider_00,57.0,100.0,0.4166833333333333,0.9971910112359551,0.57,slider
521,OSVM,355.0,356.0,2.0,0.001,slider_00,55.0,100.0,0.43751249999999997,0.9971910112359551,0.55,slider
522,OSVM,355.0,356.0,2.0,0.001,slider_00,53.0,100.0,0.45834166666666665,0.9971910112359551,0.53,slider
523,OSVM,355.0,356.0,2.0,0.001,slider_00,48.0,100.0,0.4791708333333333,0.9971910112359551,0.48,slider
524,OSVM,355.0,356.0,2.0,0.001,slider_00,45.0,100.0,0.5,0.9971910112359551,0.45,slider
525,OSVM,76.0,267.0,2.0,0.001,slider_02,96.0,100.0,0.0001,0.2846441947565543,0.96,slider
526,OSVM,137.0,267.0,2.0,0.001,slider_02,93.0,100.0,0.020929166666666665,0.5131086142322098,0.93,slider
527,OSVM,198.0,267.0,2.0,0.001,slider_02,87.0,100.0,0.041758333333333335,0.7415730337078652,0.87,slider
528,OSVM,207.0,267.0,2.0,0.001,slider_02,84.0,100.0,0.0625875,0.7752808988764045,0.84,slider
529,OSVM,211.0,267.0,2.0,0.001,slider_02,83.0,100.0,0.08341666666666667,0.7902621722846442,0.83,slider
530,OSVM,226.0,267.0,2.0,0.001,slider_02,80.0,100.0,0.10424583333333333,0.846441947565543,0.8,slider
531,OSVM,237.0,267.0,2.0,0.001,slider_02,79.0,100.0,0.125075,0.8876404494382022,0.79,slider
532,OSVM,240.0,267.0,2.0,0.001,slider_02,77.0,100.0,0.14590416666666664,0.898876404494382,0.77,slider
533,OSVM,248.0,267.0,2.0,0.001,slider_02,75.0,100.0,0.16673333333333332,0.9288389513108615,0.75,slider
534,OSVM,250.0,267.0,2.0,0.001,slider_02,74.0,100.0,0.1875625,0.9363295880149812,0.74,slider
535,OSVM,252.0,267.0,2.0,0.001,slider_02,72.0,100.0,0.20839166666666664,0.9438202247191011,0.72,slider
536,OSVM,253.0,267.0,2.0,0.001,slider_02,71.0,100.0,0.22922083333333332,0.947565543071161,0.71,slider
537,OSVM,253.0,267.0,2.0,0.001,slider_02,69.0,100.0,0.25005,0.947565543071161,0.69,slider
538,OSVM,255.0,267.0,2.0,0.001,slider_02,66.0,100.0,0.27087916666666667,0.9550561797752809,0.66,slider
539,OSVM,256.0,267.0,2.0,0.001,slider_02,64.0,100.0,0.2917083333333333,0.9588014981273408,0.64,slider
540,OSVM,259.0,267.0,2.0,0.001,slider_02,62.0,100.0,0.31253749999999997,0.9700374531835206,0.62,slider
541,OSVM,259.0,267.0,2.0,0.001,slider_02,60.0,100.0,0.33336666666666664,0.9700374531835206,0.6,slider
542,OSVM,259.0,267.0,2.0,0.001,slider_02,59.0,100.0,0.3541958333333333,0.9700374531835206,0.59,slider
543,OSVM,259.0,267.0,2.0,0.001,slider_02,56.0,100.0,0.375025,0.9700374531835206,0.56,slider
544,OSVM,260.0,267.0,2.0,0.001,slider_02,55.0,100.0,0.3958541666666666,0.9737827715355806,0.55,slider
545,OSVM,260.0,267.0,2.0,0.001,slider_02,54.0,100.0,0.4166833333333333,0.9737827715355806,0.54,slider
546,OSVM,260.0,267.0,2.0,0.001,slider_02,52.0,100.0,0.43751249999999997,0.9737827715355806,0.52,slider
547,OSVM,260.0,267.0,2.0,0.001,slider_02,50.0,100.0,0.45834166666666665,0.9737827715355806,0.5,slider
548,OSVM,261.0,267.0,2.0,0.001,slider_02,50.0,100.0,0.4791708333333333,0.9775280898876404,0.5,slider
549,OSVM,261.0,267.0,2.0,0.001,slider_02,47.0,100.0,0.5,0.9775280898876404,0.47,slider
550,OSVM,68.0,89.0,2.0,0.001,slider_06,71.0,100.0,0.0001,0.7640449438202247,0.71,slider
551,OSVM,70.0,89.0,2.0,0.001,slider_06,70.0,100.0,0.020929166666666665,0.7865168539325843,0.7,slider
552,OSVM,72.0,89.0,2.0,0.001,slider_06,64.0,100.0,0.041758333333333335,0.8089887640449438,0.64,slider
553,OSVM,73.0,89.0,2.0,0.001,slider_06,61.0,100.0,0.0625875,0.8202247191011236,0.61,slider
554,OSVM,74.0,89.0,2.0,0.001,slider_06,60.0,100.0,0.08341666666666667,0.8314606741573034,0.6,slider
555,OSVM,74.0,89.0,2.0,0.001,slider_06,59.0,100.0,0.10424583333333333,0.8314606741573034,0.59,slider
556,OSVM,77.0,89.0,2.0,0.001,slider_06,55.0,100.0,0.125075,0.8651685393258427,0.55,slider
557,OSVM,78.0,89.0,2.0,0.001,slider_06,53.0,100.0,0.14590416666666664,0.8764044943820225,0.53,slider
558,OSVM,78.0,89.0,2.0,0.001,slider_06,52.0,100.0,0.16673333333333332,0.8764044943820225,0.52,slider
559,OSVM,78.0,89.0,2.0,0.001,slider_06,50.0,100.0,0.1875625,0.8764044943820225,0.5,slider
560,OSVM,78.0,89.0,2.0,0.001,slider_06,49.0,100.0,0.20839166666666664,0.8764044943820225,0.49,slider
561,OSVM,78.0,89.0,2.0,0.001,slider_06,48.0,100.0,0.22922083333333332,0.8764044943820225,0.48,slider
562,OSVM,79.0,89.0,2.0,0.001,slider_06,47.0,100.0,0.25005,0.8876404494382022,0.47,slider
563,OSVM,82.0,89.0,2.0,0.001,slider_06,42.0,100.0,0.27087916666666667,0.9213483146067416,0.42,slider
564,OSVM,82.0,89.0,2.0,0.001,slider_06,41.0,100.0,0.2917083333333333,0.9213483146067416,0.41,slider
565,OSVM,83.0,89.0,2.0,0.001,slider_06,38.0,100.0,0.31253749999999997,0.9325842696629213,0.38,slider
566,OSVM,84.0,89.0,2.0,0.001,slider_06,38.0,100.0,0.33336666666666664,0.9438202247191011,0.38,slider
567,OSVM,85.0,89.0,2.0,0.001,slider_06,33.0,100.0,0.3541958333333333,0.9550561797752809,0.33,slider
568,OSVM,85.0,89.0,2.0,0.001,slider_06,32.0,100.0,0.375025,0.9550561797752809,0.32,slider
569,OSVM,85.0,89.0,2.0,0.001,slider_06,30.0,100.0,0.3958541666666666,0.9550561797752809,0.3,slider
570,OSVM,85.0,89.0,2.0,0.001,slider_06,29.0,100.0,0.4166833333333333,0.9550561797752809,0.29,slider
571,OSVM,85.0,89.0,2.0,0.001,slider_06,27.0,100.0,0.43751249999999997,0.9550561797752809,0.27,slider
572,OSVM,85.0,89.0,2.0,0.001,slider_06,24.0,100.0,0.45834166666666665,0.9550561797752809,0.24,slider
573,OSVM,85.0,89.0,2.0,0.001,slider_06,24.0,100.0,0.4791708333333333,0.9550561797752809,0.24,slider
574,OSVM,85.0,89.0,2.0,0.001,slider_06,24.0,100.0,0.5,0.9550561797752809,0.24,slider
